序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
37,300970,华绿生物,2026-08-18,普通席位买入，成功率45.33%,21.66,20.0,80277582.1,105524224.8,25246642.7,130770867.5,230669295.0,34.802023433591,56.691926638957,9.0871,2652930077.58,日涨幅达到15%的前5只证券,,,,
38,301129,瑞纳智能,2026-08-18,1家机构买入，成功率37.47%,26.46,20.0,41519053.7,62042170.7,20523117.0,82565287.7,278797249.0,14.892203509512,29.614814348473,16.4243,1785322350.0,日涨幅达到15%的前5只证券,,,,
39,301282,金禄电子,2026-08-18,2家机构买入，成功率30.07%,39.06,11.0606,117238332.25,631399109.34,514160777.09,1145559886.43,3080096033.0,3.806320679418,37.192343165815,28.3695,6897131797.5,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
40,301516,中远通,2026-08-18,3家机构买入，成功率28.21%,22.5,16.4596,-6212939.31999999,131962576.35,138175515.67,270138092.02,663548112.0,-0.936320849633,40.711153740725,44.6748,1578947377.5,日换手率达到30%的前5只证券,,,,
41,301516,中远通,2026-08-18,3家机构买入，成功率21.94%,22.5,16.4596,14775691.45,230198832.06,215423140.61,445621972.67,1011115504.0,1.46132577253,44.072311314297,44.6748,1578947377.5,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
42,301520,万邦医药,2026-08-18,西藏自治区资金卖出，成功率23.44%,73.86,-13.1672,-15536892.68,70981155.94,86518048.62,157499204.56,1058579249.0,-1.467711812288,14.878357450213,41.1098,2415106999.98,日换手率达到30%的前5只证券,,,,
43,301717,超纯应材,2026-08-18,3家机构卖出，成功率33.97%,473.0,-9.0385,27991732.27,597346116.0,569354383.73,1166700499.73,3745342549.0,0.747374423135,31.150702091095,45.2014,8242671118.0,日换手率达到30%的前5只证券,,,,
44,600127,金健米业,2026-08-18,普通席位买入，成功率33.12%,7.11,10.0619,-16259926.1,55275039.9,71534966.0,126810005.9,383381063.0,-4.241191772166,33.07675264597,8.5382,4563078679.98,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
45,600165,ST宁科,2026-08-18,买一主买，成功率50.79%,2.94,10.1124,2525460.0,3875508.0,1350048.0,5225556.0,3880212.0,65.085619033187,134.671919987877,0.1801,2154766119.24,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
46,600272,开开实业,2026-08-18,普通席位买入，成功率40.06%,20.93,9.9842,2518232.59999999,100054153.6,97535921.0,197590074.6,1131763209.0,0.222505253747,17.458605565963,35.8778,3384400000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
47,600272,开开实业,2026-08-18,普通席位买入，成功率40.06%,20.93,9.9842,2518232.59999999,100054153.6,97535921.0,197590074.6,1131763209.0,0.222505253747,17.458605565963,35.8778,3384400000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
48,600272,开开实业,2026-08-18,普通席位买入，成功率41.41%,20.93,9.9842,7360593.16999999,234726477.0,227365883.83,462092360.83,3070380970.0,0.239728986139,15.050000809183,35.8778,3384400000.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
49,600288,大恒科技,2026-08-18,卖一主卖，成功率34.85%,11.98,-9.3797,-107792436.59,99020687.05,206813123.64,305833810.69,1046094719.0,-10.304271174702,29.235766621818,19.587,5232864000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
50,600313,农发种业,2026-08-18,买一主买，成功率43.68%,6.78,10.0649,-30703385.34,71198698.16,101902083.5,173100781.66,627830917.0,-4.890390789723,27.571242029166,8.7553,7337306935.14,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
51,600353,旭光电子,2026-08-18,上海资金买入，成功率44.34%,37.54,9.9912,439824950.4,1153355150.74,713530200.34,1866885351.08,5605771403.0,7.845930894803,33.302916171018,7.8504,31113570908.86,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
52,600354,敦煌种业,2026-08-18,普通席位买入，成功率52.91%,6.99,10.0787,-1090170.94000001,55202041.8,56292212.74,111494254.54,830720661.0,-0.131231952109,13.421389376037,23.3716,3689336539.2,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
53,600613,神奇制药,2026-08-18,买一主买，成功率34.75%,7.76,10.0709,29596986.0,117459719.0,87862733.0,205322452.0,560836347.0,5.27729455452,36.610047315639,15.0847,3745968076.23,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
54,600721,百花医药,2026-08-18,西藏自治区资金卖出，成功率31.29%,13.5,-3.709,-95563003.94,58351312.0,153914315.94,212265627.94,1462202808.0,-6.535550569125,14.516839030718,27.5557,5191393072.5,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
55,603021,*ST华鹏,2026-08-18,卖一主卖，成功率35.46%,5.24,-9.1854,-1997616.8,21198709.2,23196326.0,44395035.2,91909327.0,-2.173464723553,48.303079403465,5.331,1676527886.8,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
56,603089,正裕工业,2026-08-18,北京资金买入，成功率40.43%,11.8,9.972,13405581.59,38583397.0,25177815.41,63761212.41,183903009.0,7.289484638068,34.671108839769,2.0031,2832392562.4,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
57,603102,百合股份,2026-08-18,2家机构卖出，成功率48.29%,41.6,-4.1695,-21265587.05,35116378.67,56381965.72,91498344.39,400652735.0,-5.307735400833,22.837319303461,13.9971,2662400000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
58,603118,共进股份,2026-08-18,普通席位卖出，成功率43.98%,19.01,-1.6046,29774052.8,741300137.31,711526084.51,1452826221.82,4393371028.0,0.67770403661,33.068598407938,29.0759,14966124478.06,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
59,603281,江瀚新材,2026-08-18,3家机构卖出，成功率47.39%,19.63,-9.9954,-52117673.62,33032976.6,85150650.22,118183626.82,270456671.0,-19.270248882121,43.697804303744,2.6279,10180841031.79,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
60,603330,天洋新材,2026-08-18,普通席位卖出，成功率41.58%,11.19,-4.766,-22446313.48,152585479.52,175031793.0,327617272.52,1894324215.0,-1.184924592225,17.294677960921,40.0024,4551121043.7,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
61,603330,天洋新材,2026-08-18,普通席位卖出，成功率41.58%,11.19,-4.766,-22446313.48,152585479.52,175031793.0,327617272.52,1894324215.0,-1.184924592225,17.294677960921,40.0024,4551121043.7,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
62,603407,长裕集团,2026-08-18,上海资金买入，成功率44.94%,67.9,3.4273,-23930828.49,113735794.02,137666622.51,251402416.53,971446865.0,-2.463421248469,25.879173178453,40.3661,2438424256.8,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
63,603758,秦安股份,2026-08-18,普通席位卖出，成功率25.43%,12.84,-9.7046,-13787977.01,44428278.8,58216255.81,102644534.61,588648744.0,-2.342309764616,17.437314808914,10.263,5561210069.16,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
64,603887,城地香江,2026-08-18,卖一主卖，成功率43.66%,10.33,-10.0174,-79189980.47,54544898.25,133734878.72,188279776.97,913251157.0,-8.671216002631,20.616429065198,14.053,6218963918.93,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
65,603936,博敏电子,2026-08-18,普通席位买入，成功率46.81%,19.12,10.0115,113273829.56,537736487.06,424462657.5,962199144.56,3411091271.0,3.320750474284,28.207956578011,15.5917,12053209836.48,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
66,603958,哈森股份,2026-08-18,买一主买，成功率41.00%,18.46,10.0119,13257140.5,42937726.0,29680585.5,72618311.5,146817777.0,9.02965619756,49.461525016824,0.5013,4049385600.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
67,605179,一鸣食品,2026-08-18,2家机构买入，成功率22.28%,38.61,10.0,-100.0,13844802900.0,13844803000.0,27689605900.0,13844803000.0,-7.22293e-07,199.999999277707,10.5281,15482610000.0,有价格涨跌幅限制的连续30个交易日内收盘价格涨幅偏离值累计达到200%的证券,,,,
68,605180,华生科技,2026-08-18,1家机构卖出，成功率58.21%,13.1,-6.1605,-43409329.65,17230412.0,60639741.65,77870153.65,218301786.0,-19.885008934375,35.670873370683,9.0064,2213900000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
69,605286,同力天启,2026-08-18,卖一主卖，成功率39.36%,27.52,-8.7231,-548807.739999995,112487885.0,113036692.74,225524577.74,1328552882.0,-0.041308686123,16.975205187203,7.2157,4623360000.0,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
70,688077,大地熊,2026-08-18,3家机构买入，成功率41.75%,32.26,15.8348,30240551.44,67142437.06,36901885.62,104044322.68,329172800.0,9.186831791691,31.607812881259,9.3011,3693076539.04,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
71,688112,鼎阳科技,2026-08-18,1家机构买入，成功率39.86%,69.83,20.0034,10899523.35,117633464.7,106733941.35,224367406.05,331862600.0,3.284348206155,67.608524145234,3.1674,11144650339.89,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
72,688112,鼎阳科技,2026-08-18,1家机构买入，成功率37.13%,69.83,20.0034,-26245786.89,166288287.75,192534074.64,358822362.39,649338400.0,-4.041927427979,55.259686226781,3.1674,11144650339.89,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,,,,
73,688152,麒麟信安,2026-08-18,上海资金买入，成功率41.80%,34.98,20.0,-1703176.47,39464501.34,41167677.81,80632179.15,225672000.0,-0.754713243114,35.729811031054,6.7923,3564394698.48,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
74,688485,九州一轨,2026-08-18,普通席位买入，成功率38.70%,89.99,12.319,261337034.87,719651899.94,458314865.07,1177966765.01,3674566900.0,7.112049990708,32.057295378402,9.6932,13524782659.38,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,,,,
75,688503,聚和材料,2026-08-18,买一主买，成功率45.52%,102.12,6.7308,165156075.81,1193760352.65,1028604276.84,2222364629.49,7753876600.0,2.129980709391,28.661336053375,15.865,24716475623.16,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,,,,
76,688828,国仪公司,2026-08-18,普通席位卖出，成功率48.43%,97.1,-7.4798,-91627435.17,98310842.56,189938277.73,288249120.29,824680200.0,-11.110662675059,34.95283629824,31.6508,2528390104.3,有价格涨跌幅限制的日换手率达到30%的前五只证券,,,,
77,920087,秋乐种业,2026-08-18,普通席位买入，成功率25.42%,15.61,29.975,46031949.26,70107733.36,24075784.1,94183517.46,468511100.0,9.825156599278,20.102729147719,19.8888,2560760011.25,当日收盘价涨幅达到20%的前5只股票,,,,
78,920087,秋乐种业,2026-08-18,普通席位买入，成功率18.75%,15.61,29.975,15639020.73,73371420.84,57732400.11,131103820.95,685188200.0,2.282441631365,19.133986976133,19.8888,2560760011.25,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),,,,
79,920087,秋乐种业,2026-08-18,普通席位买入，成功率25.42%,15.61,29.975,46031949.26,70107733.36,24075784.1,94183517.46,468511100.0,9.825156599278,20.102729147719,19.8888,2560760011.25,当日价格振幅达到30%的前5只股票,,,,
80,920107,恒兴股份,2026-08-18,西藏自治区资金卖出，成功率33.46%,24.07,-19.9002,-18847400.12,22701944.24,41549344.36,64251288.6,292350700.0,-6.446846243228,21.977470414813,62.1118,454273110.0,当日换手率达到20%的前5只股票,,,,
81,920117,龙鑫智能,2026-08-18,主力做T，成功率27.59%,32.47,-5.583,-22669766.96,17529523.02,40199289.98,57728813.0,209856900.0,-10.802488247944,27.508656136634,31.3919,656348677.41,当日换手率达到20%的前5只股票,,,,
82,920159,农大科技,2026-08-18,1家机构买入，成功率28.80%,32.24,12.6485,749989.869999999,13273709.86,12523719.99,25797429.85,101837800.0,0.736455294596,25.331880549266,22.49,464256000.0,当日换手率达到20%的前5只股票,,,,
83,920165,珈凯生物,2026-08-18,1家机构买入，成功率26.03%,39.25,1.9481,-2177865.66,9035224.36,11213090.02,20248314.38,85957800.0,-2.533645184032,23.556110533308,22.3631,376997859.25,当日换手率达到20%的前5只股票,,,,
84,920193,吉和昌,2026-08-18,1家机构买入，成功率23.37%,34.35,1.8683,-10168496.44,28631874.96,38800371.4,67432246.36,230140700.0,-4.41838251122,29.300443754625,26.1087,865620000.0,当日换手率达到20%的前5只股票,,,,
85,920403,康农种业,2026-08-18,买一主买，成功率38.73%,23.65,24.4737,-3659441.11,41945675.69,45605116.8,87550792.49,280501200.0,-1.304608005242,31.212270211322,19.6586,1537319483.7,当日收盘价涨幅达到20%的前5只股票,,,,
86,920856,浩淼科技,2026-08-18,普通席位买入，成功率53.33%,15.72,19.8171,24401504.13,38204503.03,13802998.9,52007501.93,155493200.0,15.692971866294,33.446801487139,19.9943,834103781.64,当日价格振幅达到30%的前5只股票,,,,
