序号,营业部名称,上榜后1天-买入次数,上榜后1天-平均涨幅,上榜后1天-上涨概率,上榜后2天-买入次数,上榜后2天-平均涨幅,上榜后2天-上涨概率,上榜后3天-买入次数,上榜后3天-平均涨幅,上榜后3天-上涨概率,上榜后5天-买入次数,上榜后5天-平均涨幅,上榜后5天-上涨概率,上榜后10天-买入次数,上榜后10天-平均涨幅,上榜后10天-上涨概率
565,爱建证券杭州富春路证券营业部,4,1.2922837075,25.0,4,5.20261608,50.0,4,9.04693652,50.0,4,2.7367196825,50.0,4,-2.13361506,50.0
566,长江证券合肥徽州大道证券营业部,4,-2.55356776,25.0,4,-1.7995316125,25.0,4,-6.147354785,25.0,4,-12.76263798,0.0,4,-15.5123367225,0.0
567,天风证券成都聚龙路证券营业部,4,-0.5131277325,50.0,4,-5.46601131,25.0,4,-2.6979084125,50.0,3,-6.158703656667,33.333333333333,3,-8.147390306667,33.333333333333
568,国盛证券慈溪慈甬路证券营业部,4,4.6394735825,50.0,4,4.483236855,75.0,4,3.708453875,50.0,4,0.45909779,50.0,4,-10.57987578,25.0
569,中国银河证券青岛即墨区墨城路证券营业部,4,9.96981779,100.0,3,21.509271033333,100.0,2,21.645070135,50.0,2,22.995077305,50.0,1,53.49248453,100.0
570,国泰海通证券西安雁展路证券营业部,4,0.9377843475,50.0,4,3.968355035,25.0,4,3.914061385,50.0,4,-4.6735970375,50.0,3,-6.07016765,33.333333333333
571,长城证券四川分公司,4,-4.05667553,0.0,4,-5.757553935,0.0,4,-6.7023080975,0.0,4,-13.58503956,0.0,4,-12.22236706,0.0
572,国投证券北京宏福路证券营业部,4,1.1984271525,75.0,4,-6.74451613,25.0,4,-12.961251875,0.0,4,-22.45381054,0.0,4,-30.1382908,0.0
573,中国银河证券北京苏州街证券营业部,4,5.527840775,100.0,4,5.0100872975,75.0,4,8.159355895,100.0,4,6.272685405,75.0,4,8.8126286675,75.0
574,华福证券上海浦东新区银城路证券营业部,3,1.327238406667,66.666666666667,3,-2.63027276,66.666666666667,3,-2.4278371,33.333333333333,3,-1.825666246667,33.333333333333,2,-5.69748574,0.0
575,平安证券济南解放路证券营业部,3,-4.836298173333,33.333333333333,3,-4.700973446667,33.333333333333,3,-6.544054883333,33.333333333333,3,-5.872652646667,33.333333333333,3,-5.082111983333,66.666666666667
576,中国中金财富证券北京亚运村证券营业部,3,-1.079824026667,66.666666666667,3,2.48278172,66.666666666667,3,5.1567048,66.666666666667,3,12.089754166667,100.0,3,2.088790696667,33.333333333333
577,天风证券上海世纪大道证券营业部,3,8.186392886667,100.0,3,13.138295573333,100.0,2,1.225054005,50.0,2,-5.808288475,0.0,1,6.60928374,100.0
578,东方证券杭州市心北路证券营业部,3,-5.631902643333,33.333333333333,3,-3.815413053333,33.333333333333,3,-8.25628753,33.333333333333,3,-6.63822309,33.333333333333,3,-6.078135803333,33.333333333333
579,国联民生证券宁波战船街证券营业部,3,6.276472856667,100.0,3,8.914517593333,100.0,3,9.681935076667,66.666666666667,3,12.587260123333,66.666666666667,2,17.452849885,100.0
580,甬兴证券青岛分公司,3,8.370280553333,100.0,3,5.498626046667,100.0,3,5.375114686667,100.0,2,-2.860307855,50.0,2,0.45714107,50.0
581,平安证券深圳金融科技证券分公司,3,-7.708011723333,0.0,3,-7.609742406667,0.0,3,-6.590087476667,0.0,3,-10.472877983333,33.333333333333,2,-4.760467495,50.0
582,财通证券普陀山证券营业部,3,3.293745793333,66.666666666667,3,3.48084218,66.666666666667,3,4.271022493333,33.333333333333,3,6.841871143333,33.333333333333,2,-3.300881625,50.0
583,广发证券杭州博奥路证券营业部,3,-2.890859343333,33.333333333333,3,-1.1622201,33.333333333333,3,-4.866781273333,33.333333333333,3,-8.35598011,0.0,2,-9.015033,0.0
584,国泰海通证券上海闵行区号文路证券营业部,3,1.023217413333,66.666666666667,3,0.96348242,66.666666666667,3,1.65189463,66.666666666667,2,2.754396105,50.0,1,18.65384615,100.0
585,华创证券台州东海大道证券营业部,3,-6.65894207,0.0,3,-9.600141523333,0.0,3,-10.674431276667,0.0,3,-13.029677903333,0.0,3,-7.494275453333,0.0
586,甬兴证券安徽分公司,3,2.49546456,33.333333333333,3,6.398395206667,66.666666666667,3,9.377181453333,100.0,3,13.165594826667,100.0,3,4.29269999,66.666666666667
587,广发证券苏州苏州大道东证券营业部,3,1.034504006667,66.666666666667,3,8.24329559,100.0,3,9.25196783,100.0,3,9.846399896667,100.0,3,10.73380434,100.0
588,光大证券北京月坛北街证券营业部,3,-0.767295716667,33.333333333333,3,-1.069445623333,33.333333333333,3,-0.05763008,33.333333333333,3,0.928956263333,33.333333333333,3,-2.032144616667,33.333333333333
589,华泰证券南京长江路证券营业部,3,-2.115938763333,33.333333333333,3,-3.564873976667,33.333333333333,3,-3.39379513,66.666666666667,3,-3.029543336667,33.333333333333,3,-3.568384813333,0.0
590,华泰证券苏州人民路证券营业部,3,2.622123116667,100.0,2,6.94551322,100.0,2,12.60270572,50.0,2,14.986967855,50.0,1,11.55516942,100.0
591,华泰证券南通姚港路证券营业部,3,-5.546221213333,33.333333333333,3,-10.896614383333,33.333333333333,3,-25.786022333333,0.0,3,-21.650926736667,33.333333333333,2,-43.073167245,0.0
592,华泰证券扬州文昌中路证券营业部,3,3.884235966667,66.666666666667,3,11.3346425,100.0,3,13.85076843,66.666666666667,3,13.685347086667,66.666666666667,3,2.26756442,66.666666666667
593,广发证券锦州山西街证券营业部,3,1.74291939,33.333333333333,2,2.94117647,50.0,1,5.88235294,100.0,1,5.88235294,100.0,1,0.0,0.0
594,中信建投证券长沙芙蓉中路证券营业部,3,-1.864413386667,33.333333333333,3,-2.976817533333,66.666666666667,2,0.771082615,50.0,2,5.083476405,50.0,2,-1.002845955,50.0
595,国元证券安庆分公司,3,-2.412773506667,0.0,3,0.717688416667,33.333333333333,3,-6.532623693333,0.0,3,-10.879985543333,33.333333333333,1,-5.26315789,0.0
596,浙商证券台州环城东路证券营业部,3,-1.09569423,33.333333333333,2,-3.81254384,0.0,2,-4.106266075,0.0,2,-7.518412435,0.0,2,-11.63052373,0.0
597,广发证券上海石泉路证券营业部,3,-14.201707973333,0.0,2,-35.97883598,0.0,2,-35.965608465,0.0,2,-24.55026455,0.0,2,-46.0978836,0.0
598,广发证券深圳深南东路证券营业部,3,-2.343554003333,0.0,3,-5.009364583333,0.0,3,-5.210598096667,0.0,3,-10.549201313333,0.0,3,-19.68508123,0.0
599,国泰海通证券广州东风西路证券营业部,3,0.87074828,66.666666666667,3,-2.58119448,33.333333333333,3,-2.850265916667,33.333333333333,3,-2.865485766667,33.333333333333,3,-2.208955496667,66.666666666667
600,国泰海通证券上海徐汇区宛平南路证券营业部,3,-5.93947095,33.333333333333,3,-9.674579526667,33.333333333333,3,-8.885114943333,0.0,2,-7.743727685,50.0,2,-16.058248075,0.0
601,中国银河证券厦门嘉禾路证券营业部,3,4.803312626667,66.666666666667,3,0.73498965,66.666666666667,3,-1.88405797,33.333333333333,3,-5.577984816667,0.0,1,28.33333333,100.0
602,国泰海通证券长沙五一大道第一证券营业部,3,-0.977710606667,66.666666666667,3,-6.195772,33.333333333333,3,-11.374282863333,0.0,2,1.92769091,50.0,0,0.0,0.0
603,国泰海通证券深圳宝安怀德国际大厦证券营业部,3,2.04373867,66.666666666667,3,6.63872134,66.666666666667,3,3.82908011,66.666666666667,3,12.848173763333,66.666666666667,2,4.014375415,50.0
604,国泰海通证券成都顺城大街证券营业部,3,2.578502176667,66.666666666667,3,-4.264694643333,33.333333333333,3,2.41834046,66.666666666667,3,-1.987986463333,33.333333333333,3,-5.33832933,33.333333333333
605,申万宏源证券上海普陀区大渡河路证券营业部,3,-1.310013343333,33.333333333333,3,-3.84350258,0.0,3,-4.025043906667,0.0,3,-4.565141466667,33.333333333333,3,0.14930586,66.666666666667
606,国泰海通证券合肥长江西路证券营业部,3,-8.344440373333,0.0,3,-19.627559656667,0.0,3,-36.50084656,0.0,3,-49.390611473333,0.0,3,-47.83902172,33.333333333333
607,中国银河证券南京洪武路证券营业部,3,-2.902574436667,0.0,3,-2.706170313333,33.333333333333,3,-2.757738336667,0.0,3,-0.465972596667,33.333333333333,3,-5.415143243333,0.0
608,国泰海通证券成都双庆路证券营业部,3,-4.621165203333,33.333333333333,3,-8.952892033333,33.333333333333,3,-7.12275315,33.333333333333,3,-1.31470436,33.333333333333,3,-3.559554303333,33.333333333333
609,国泰海通证券深圳益田路证券营业部,3,-2.26579548,33.333333333333,3,-9.806331946667,0.0,3,-11.556621646667,0.0,3,-13.40097105,0.0,2,-12.102739725,0.0
610,湘财证券上海江宁路证券营业部,3,0.689924003333,33.333333333333,3,3.26528454,66.666666666667,3,3.851744583333,66.666666666667,3,7.94165162,100.0,2,7.70742401,100.0
611,国泰海通证券深圳华强北路证券营业部,3,5.114320523333,66.666666666667,3,18.843290833333,66.666666666667,3,20.163579733333,66.666666666667,3,26.020173356667,66.666666666667,3,32.102136303333,66.666666666667
612,国泰海通证券福州华林路证券营业部,3,-7.62272961,0.0,3,-11.40652901,0.0,3,-11.146535833333,33.333333333333,3,-13.000352516667,0.0,3,-17.80973515,0.0
613,国泰海通证券广州临江大道证券营业部,3,3.366687606667,66.666666666667,2,-2.098997495,50.0,2,-1.472431075,0.0,2,3.822055135,100.0,2,-2.77777778,0.0
614,申万宏源证券上海杨浦区平凉路证券营业部,3,3.81805603,33.333333333333,3,3.615177456667,33.333333333333,3,8.592029506667,66.666666666667,3,16.055541436667,66.666666666667,3,10.06176772,66.666666666667
615,国元证券上海斜土路证券营业部,3,1.587802313333,66.666666666667,3,5.859516763333,100.0,3,6.385622603333,66.666666666667,3,1.687305796667,100.0,2,12.524545375,100.0
616,国元证券滁州分公司,3,-7.246103093333,0.0,3,-8.545742993333,0.0,3,-4.353831433333,33.333333333333,3,6.508398173333,66.666666666667,3,10.325350656667,66.666666666667
617,国元证券广州江南大道中路证券营业部,3,4.316831636667,66.666666666667,3,1.33475672,66.666666666667,2,1.16246284,50.0,2,12.04718195,50.0,2,16.22552024,50.0
618,申万宏源证券深圳市深圳湾一号证券营业部,3,5.902260653333,100.0,3,11.863469696667,100.0,3,9.07758985,100.0,3,6.64931583,100.0,3,2.455716963333,33.333333333333
619,华宝证券舟山港航国际大厦证券营业部,3,-7.36257319,0.0,3,-14.54285351,0.0,3,-20.469210953333,0.0,3,-25.206972123333,0.0,3,-25.050383816667,0.0
620,东海证券常州劳动西路证券营业部,3,-2.160387583333,33.333333333333,2,-7.076419965,50.0,2,-18.454388985,0.0,2,-18.884681585,0.0,2,-9.52495697,50.0
621,兴业证券福州湖东路证券营业部,3,-34.376067203333,0.0,3,-36.377747613333,0.0,3,-38.957026243333,0.0,3,-67.978785716667,0.0,3,-67.634897266667,0.0
622,华安证券上海浦东南路证券营业部,3,2.2300487,33.333333333333,3,0.68354694,66.666666666667,3,1.9926114,66.666666666667,3,0.75088957,33.333333333333,3,-3.84856375,33.333333333333
623,中信证券(山东)青岛连云港路证券营业部,3,-0.023803973333,33.333333333333,3,-1.183086213333,66.666666666667,3,-4.25959684,33.333333333333,3,3.2803997,66.666666666667,2,22.20459122,100.0
624,申万宏源证券上海金山区蒙山路证券营业部,3,-5.492940573333,0.0,3,-9.853067253333,0.0,3,-39.550927596667,0.0,3,-42.68410939,0.0,3,-70.23835708,0.0
625,华泰证券上海虹口区飞虹路证券营业部,3,-1.94510713,0.0,3,-2.5000747,0.0,3,-0.290559553333,33.333333333333,3,6.861206356667,100.0,2,9.13920715,100.0
626,华西证券成都西玉龙街证券营业部,3,-0.05356096,66.666666666667,2,-13.482035115,0.0,2,-14.770135235,0.0,2,-15.770576705,0.0,2,-24.91687837,0.0
627,方正证券杭州文二路证券营业部,3,1.90626336,66.666666666667,3,2.87943913,66.666666666667,3,4.024323416667,66.666666666667,3,2.98049195,66.666666666667,3,2.08696761,66.666666666667
628,广发证券北京阜成门南大街证券营业部,3,3.89823608,100.0,3,2.141030446667,33.333333333333,3,0.577731266667,66.666666666667,2,1.191303265,100.0,2,5.98687992,100.0
629,广发证券厦门湖滨南路证券营业部,3,0.142198816667,66.666666666667,3,0.931702706667,33.333333333333,3,1.85780681,66.666666666667,3,-2.426846833333,33.333333333333,1,-16.20879121,0.0
630,国泰海通证券广州琶洲证券营业部,3,-3.43162389,33.333333333333,3,-6.607513193333,33.333333333333,3,-11.749629963333,0.0,3,-5.061187596667,33.333333333333,3,-18.270891493333,0.0
631,国泰海通证券福州五一北路证券营业部,3,-0.907747316667,33.333333333333,3,-4.972655896667,0.0,3,-3.354767493333,33.333333333333,3,-2.897503556667,33.333333333333,3,2.629764356667,33.333333333333
632,国泰海通证券济南泉城路证券营业部,3,-2.739188966667,0.0,3,-1.943593826667,33.333333333333,3,0.907594226667,66.666666666667,3,-0.634314326667,33.333333333333,1,3.28295987,100.0
633,中信证券嘉兴分公司,3,5.007861203333,66.666666666667,3,10.900096996667,100.0,3,16.8827628,66.666666666667,3,27.395490953333,100.0,3,17.958850493333,66.666666666667
634,中国中金财富证券上海静安区灵石路证券营业部,3,-1.391602066667,33.333333333333,3,-0.00976415,66.666666666667,3,1.201086606667,66.666666666667,3,-2.534233823333,33.333333333333,3,-13.194706283333,33.333333333333
635,中国中金财富证券深圳中金大厦证券营业部,3,0.230549436667,33.333333333333,3,-3.559720383333,33.333333333333,3,-6.45559323,0.0,3,-6.688588293333,33.333333333333,2,-19.37546835,0.0
636,东方证券北京安立路证券营业部,3,-5.50768489,0.0,3,-7.341212783333,0.0,2,-9.570255515,0.0,2,-8.780178405,0.0,2,-11.924345845,0.0
637,东方证券上海长宁区长宁路证券营业部,3,-2.716786063333,0.0,3,-2.275870503333,33.333333333333,3,3.239977883333,66.666666666667,3,13.189235446667,66.666666666667,3,0.771467763333,66.666666666667
638,广发证券福州古田路证券营业部,3,2.81265184,33.333333333333,3,2.432891956667,66.666666666667,3,3.571145173333,100.0,3,2.58320617,33.333333333333,3,0.48690314,33.333333333333
639,中信证券南京洪武北路证券营业部,3,-3.174764346667,33.333333333333,2,2.248087795,100.0,2,3.44321583,50.0,2,1.255404055,50.0,1,-14.43298969,0.0
640,中信证券上海万源路证券营业部,3,-4.073640453333,33.333333333333,3,-11.700222603333,0.0,3,-14.719401066667,0.0,3,-14.400075693333,33.333333333333,1,-8.61380491,0.0
641,中信证券总部(非营业场所),3,-5.155474753333,0.0,3,-2.13002332,66.666666666667,3,-8.054805276667,0.0,3,-8.57756641,0.0,3,-1.475575636667,33.333333333333
642,东兴证券上海肇嘉浜路证券营业部,3,0.977554066667,66.666666666667,3,3.872438353333,33.333333333333,3,5.507519513333,33.333333333333,3,17.151312253333,100.0,3,7.52568314,66.666666666667
643,招商证券深圳福民路证券营业部,3,1.169009613333,66.666666666667,3,5.830296646667,100.0,3,5.848511596667,100.0,3,1.130072763333,66.666666666667,3,-13.670571856667,0.0
644,招商证券广州天河君茂广场证券营业部,3,0.27056277,33.333333333333,3,-0.66979317,66.666666666667,3,-1.208513706667,33.333333333333,3,1.177248676667,66.666666666667,3,-4.96933622,33.333333333333
645,开源证券西安纺织城正街证券营业部,3,-4.029198206667,33.333333333333,3,-13.98191967,0.0,3,-21.419076766667,0.0,3,-29.535069606667,0.0,2,-36.202574525,0.0
646,中信证券北京三里河东路证券营业部,3,6.725238366667,100.0,3,9.314672616667,100.0,3,24.94214935,100.0,3,18.191548846667,66.666666666667,2,39.36973378,100.0
647,国海证券柳州高新三路证券营业部,3,-3.28185328,0.0,2,-2.702702705,0.0,2,-0.04826255,50.0,2,12.017374515,50.0,1,35.71428571,100.0
648,国海证券钦州扬帆北大道证券营业部,3,1.004484046667,33.333333333333,3,0.83707004,66.666666666667,3,-1.940677626667,33.333333333333,3,-12.93917572,0.0,3,4.96617394,66.666666666667
649,国泰海通证券南京广州路证券营业部,3,2.05226478,100.0,3,-0.304558933333,33.333333333333,3,4.534732816667,100.0,3,18.165669146667,100.0,3,18.798004913333,66.666666666667
650,中信建投证券广州黄埔东路证券营业部,3,0.22684106,66.666666666667,3,5.619478256667,66.666666666667,3,11.542418486667,66.666666666667,3,22.32747705,100.0,3,15.6440398,33.333333333333
651,方正证券杭州白石巷证券营业部,3,2.327366836667,66.666666666667,3,1.932481436667,33.333333333333,3,0.429818013333,33.333333333333,3,3.15759962,66.666666666667,3,-5.394129766667,33.333333333333
652,兴业证券深圳东海国际证券营业部,3,0.73036108,33.333333333333,3,-1.72808395,33.333333333333,3,2.83235104,100.0,3,-1.46628514,33.333333333333,2,-6.99178123,0.0
653,江海证券哈尔滨松花江街证券营业部,3,5.720345123333,66.666666666667,3,14.87561761,66.666666666667,3,5.039457343333,66.666666666667,3,-3.393413713333,33.333333333333,3,-23.032356926667,66.666666666667
654,华福证券上海徐汇区宛平南路证券营业部,3,-5.808080806667,0.0,3,-12.87878788,0.0,2,-18.75,0.0,0,0.0,0.0,0,0.0,0.0
655,财通证券杭州新业路证券营业部,3,-4.187220976667,33.333333333333,3,-1.139698476667,33.333333333333,3,1.71807403,66.666666666667,3,0.985437286667,33.333333333333,3,-3.424223223333,33.333333333333
656,中信证券(山东)青岛南京路证券营业部,3,-2.102876806667,66.666666666667,3,-6.39059933,33.333333333333,3,-8.56092495,33.333333333333,3,-9.963686626667,33.333333333333,3,-22.902403866667,33.333333333333
657,广发证券天津西康路证券营业部,3,1.582402476667,66.666666666667,3,-2.421394773333,33.333333333333,3,-5.295324706667,33.333333333333,3,-4.38198275,33.333333333333,2,-7.74944302,0.0
658,国泰海通证券杭州市心北路证券营业部,3,-6.765929956667,0.0,3,-10.423410673333,0.0,3,-12.360106986667,0.0,3,-10.82988911,0.0,3,-21.983045216667,0.0
659,中信证券大连分公司,3,-3.43290651,0.0,3,-5.63669268,33.333333333333,3,-9.718885503333,0.0,3,-10.461156223333,33.333333333333,2,-33.82102575,0.0
660,东海证券洛阳九都东路证券营业部,3,-8.843109133333,0.0,3,-11.96137365,0.0,3,-13.39915903,0.0,3,-12.984326286667,0.0,3,-17.151091386667,0.0
661,国泰海通证券大连成义街证券营业部,3,-15.024703223333,33.333333333333,3,-14.834935263333,33.333333333333,3,-12.456158226667,33.333333333333,3,-10.192194696667,66.666666666667,2,-33.236621535,0.0
662,招商证券北京西直门北大街证券营业部,3,0.868396333333,33.333333333333,3,1.84980483,66.666666666667,3,0.907764566667,66.666666666667,3,-4.90797053,33.333333333333,3,-7.560986253333,33.333333333333
663,长江证券西安太白北路证券营业部,3,0.501060633333,66.666666666667,3,-0.691878023333,66.666666666667,3,-1.920649176667,33.333333333333,3,3.803090293333,100.0,3,-3.67972291,66.666666666667
664,财通证券杭州文二西路证券营业部,3,1.65944514,33.333333333333,3,-0.79119674,33.333333333333,3,-7.566134883333,0.0,2,-9.61724806,0.0,2,-9.18120155,0.0
665,广发证券宁波分公司,3,-3.333333333333,0.0,3,-4.197530863333,0.0,3,-10.37037037,0.0,3,-15.679012343333,0.0,1,-33.7037037,0.0
666,粤开证券南通分公司,3,0.523478056667,66.666666666667,3,1.698978996667,66.666666666667,3,-2.643800466667,0.0,2,14.75931492,100.0,1,3.89781022,100.0
667,国投证券,3,-1.041690803333,33.333333333333,3,-3.991314143333,33.333333333333,3,-4.661717743333,33.333333333333,3,-8.500645803333,0.0,1,-8.19552529,0.0
668,光大证券深圳金田路证券营业部,3,-3.994720066667,33.333333333333,3,-2.95468239,33.333333333333,3,-0.18728827,33.333333333333,3,0.877554966667,66.666666666667,3,-8.809848853333,0.0
669,东北证券长春西安大路证券营业部,3,-5.034103533333,33.333333333333,3,-9.457077936667,33.333333333333,3,-13.501604503333,0.0,2,-11.723800935,50.0,2,-17.98601714,0.0
670,国金证券北京长椿街证券营业部,3,-4.20626106,0.0,3,-3.535306773333,33.333333333333,3,-3.846944743333,33.333333333333,3,-10.91979235,0.0,3,-12.156575826667,0.0
671,广发证券安徽分公司,3,2.048753046667,66.666666666667,3,-1.287427666667,33.333333333333,3,-0.08423999,33.333333333333,3,-3.092042763333,33.333333333333,3,-8.32089847,0.0
672,东海证券南京洪武北路证券营业部,3,-3.014913043333,0.0,3,-2.47268428,33.333333333333,3,-1.550870226667,66.666666666667,3,0.16549435,66.666666666667,2,5.38443779,50.0
673,国泰海通证券南京金融城证券营业部,3,-2.89118424,33.333333333333,3,0.499913396667,66.666666666667,3,-1.70930041,33.333333333333,3,-6.338118916667,33.333333333333,3,-15.678182633333,0.0
674,国元证券杭州密渡桥路证券营业部,3,0.110751396667,33.333333333333,3,-2.927327596667,33.333333333333,3,-0.250209266667,33.333333333333,3,1.296182946667,33.333333333333,3,2.267424603333,66.666666666667
675,信达证券深圳湾科技生态园证券营业部,3,-3.341459046667,0.0,3,-5.283489506667,0.0,3,-2.369586406667,66.666666666667,3,-2.403271,66.666666666667,3,-2.575847293333,33.333333333333
676,广发证券武汉建设大道广发银行大厦证券营业部,3,5.65837857,100.0,3,5.984806416667,66.666666666667,3,3.566028476667,66.666666666667,3,4.224202083333,100.0,2,0.280203545,50.0
677,中信证券(山东)即墨蓝鳌路证券营业部,3,-16.413702786667,33.333333333333,3,-19.15563827,33.333333333333,3,-23.248552523333,0.0,3,-23.702095393333,0.0,2,-36.89516129,0.0
678,广发证券南京水佑岗证券营业部,3,-2.395672223333,0.0,3,-8.401749053333,0.0,2,-1.471766975,0.0,2,-3.00748674,0.0,2,1.680679435,50.0
679,东北证券北京朝阳分公司,3,-1.016511736667,33.333333333333,3,-4.53777576,0.0,3,-6.84344341,0.0,3,-1.501259936667,33.333333333333,3,-9.657024016667,0.0
680,国投证券上海浦东新区樱花路证券营业部,3,0.90539157,33.333333333333,3,-0.01483288,66.666666666667,3,3.124160686667,66.666666666667,3,0.357311086667,33.333333333333,2,10.76731308,100.0
681,国联民生证券宜兴人民南路证券营业部,3,-10.0582765,0.0,3,-17.545728623333,0.0,3,-17.319917696667,0.0,3,-17.470728726667,0.0,3,-26.61693795,0.0
682,国泰海通证券上海浦东新区浦东南路证券营业部,3,-2.695649673333,33.333333333333,3,-5.331808246667,0.0,3,-11.34389562,0.0,3,-18.34838709,0.0,1,-13.7037037,0.0
683,信达证券北京分公司,3,-0.872971466667,33.333333333333,3,-4.081332023333,0.0,3,-4.374838793333,33.333333333333,1,-5.95238095,0.0,1,-13.98809524,0.0
684,华泰证券郑州农业路证券营业部,3,-40.650916383333,0.0,3,-65.650742486667,0.0,3,-65.450937143333,0.0,3,-59.313961706667,33.333333333333,2,-94.944283295,0.0
685,国投证券上海普陀区江宁路证券营业部,3,-6.627656113333,0.0,3,-5.090845766667,0.0,3,-8.863233816667,0.0,3,-5.071417406667,33.333333333333,3,5.114200156667,33.333333333333
686,国投证券福州分公司,3,7.335044436667,100.0,3,6.29075657,33.333333333333,3,4.17260725,33.333333333333,3,-26.270042933333,33.333333333333,3,-23.704965586667,33.333333333333
687,国投证券杭州湖墅南路证券营业部,3,-1.328346703333,33.333333333333,3,0.74449612,33.333333333333,3,2.10192595,33.333333333333,3,4.272632533333,66.666666666667,2,-11.993268255,0.0
688,东兴证券北京北四环中路证券营业部,3,-0.756721603333,66.666666666667,3,0.401194826667,66.666666666667,3,-0.687704296667,33.333333333333,2,1.714486405,50.0,2,4.39050715,50.0
689,华泰证券宜昌西陵一路证券营业部,3,-3.046996046667,33.333333333333,3,-1.933488013333,0.0,2,0.950788345,50.0,2,-0.238891545,50.0,2,1.27090301,50.0
690,信达证券广州番禺富华东路证券营业部,3,-1.911174383333,0.0,3,-0.606113733333,33.333333333333,3,-1.558826406667,33.333333333333,3,-0.838281383333,33.333333333333,3,-6.55620452,0.0
691,光大证券金华宾虹路证券营业部,3,6.629307023333,66.666666666667,3,4.909549653333,66.666666666667,3,1.974233673333,33.333333333333,3,1.56902713,33.333333333333,3,-6.957564046667,33.333333333333
692,华泰证券常州和平北路证券营业部,3,-2.23903728,33.333333333333,3,-6.083243763333,0.0,3,-8.384852753333,0.0,3,-8.82137661,0.0,3,-13.17724198,0.0
693,国信证券深圳科技园分公司,3,-5.504610676667,0.0,3,-9.172370893333,0.0,3,-9.9609089,0.0,3,-12.67574638,0.0,2,-15.980993235,0.0
694,东方证券上海杨浦区控江路证券营业部,3,6.3699557,33.333333333333,3,8.564289223333,66.666666666667,3,10.371697213333,66.666666666667,3,10.665235533333,66.666666666667,3,14.863766183333,100.0
695,光大证券成都红星路证券营业部,3,-1.83065995,33.333333333333,3,-3.78406295,0.0,3,-2.586341983333,0.0,1,-6.37450199,0.0,1,-9.03054449,0.0
696,国泰海通证券儋州中兴大道证券营业部,3,-5.724982246667,0.0,3,-9.841408713333,0.0,3,-10.60111207,0.0,3,-12.87196321,0.0,3,-21.38842556,0.0
697,中国中金财富证券东莞分公司,3,-4.039413193333,0.0,3,-6.33679053,0.0,3,-9.197812676667,0.0,3,-10.370935993333,0.0,3,-11.76957781,0.0
698,招商证券上海长宁区江苏路证券营业部,3,0.946531456667,66.666666666667,3,4.203216183333,33.333333333333,3,12.338398123333,33.333333333333,3,24.213797926667,66.666666666667,3,10.36684844,66.666666666667
699,光大证券佛山绿景路证券营业部,3,-2.132119736667,33.333333333333,3,-6.680515143333,33.333333333333,3,-7.775375043333,0.0,3,-10.264617353333,0.0,3,-16.79326885,0.0
700,国泰海通证券上海浦东新区崮山路证券营业部,3,1.57924081,66.666666666667,3,-0.38437994,33.333333333333,3,1.56373505,66.666666666667,3,-0.208757536667,33.333333333333,3,-3.533203123333,33.333333333333
701,中银国际证券深圳中心四路证券营业部,3,3.724474193333,66.666666666667,3,-0.994852853333,66.666666666667,3,-0.264659793333,33.333333333333,3,-1.960961053333,0.0,2,6.31034387,100.0
702,中信证券上海徐汇区漕溪北路证券营业部,3,-0.338230606667,33.333333333333,3,-3.864806273333,33.333333333333,3,-2.726986053333,33.333333333333,2,-18.53878756,0.0,2,-26.67145387,0.0
703,财信证券娄底湘中大道证券营业部,3,-1.893822966667,33.333333333333,3,-4.940457693333,33.333333333333,3,-0.378143826667,33.333333333333,3,-4.91845931,33.333333333333,2,-8.110091935,0.0
704,民生证券北京第一分公司,3,-0.303245676667,33.333333333333,3,-7.553143373333,0.0,3,-11.625853416667,0.0,3,-13.06885486,0.0,2,-10.220973055,0.0
705,东方证券上海徐汇区云锦路证券营业部,3,4.675952303333,66.666666666667,3,3.742150753333,66.666666666667,3,5.305896976667,66.666666666667,3,17.221341833333,66.666666666667,3,20.49596405,66.666666666667
706,中信证券华南惠州麦地路证券营业部,3,1.86826524,66.666666666667,3,-1.35556519,33.333333333333,3,-5.919887606667,33.333333333333,3,-12.170632983333,33.333333333333,3,-8.896402906667,33.333333333333
707,方正证券杭州滨江通和路证券营业部,3,-6.23612468,0.0,3,-9.452074173333,0.0,3,-12.992468653333,0.0,3,-16.23516121,0.0,2,-13.988764045,0.0
708,招商证券沈阳兴工街证券营业部,3,-2.053129326667,33.333333333333,3,-2.65778923,33.333333333333,3,-3.750777173333,33.333333333333,3,-2.752995883333,33.333333333333,2,8.16166674,100.0
709,中国中金财富证券厦门分公司,3,-1.37452046,66.666666666667,3,-2.787365023333,0.0,3,-3.526361226667,33.333333333333,3,-10.172846506667,0.0,1,-17.13120326,0.0
710,国泰海通证券深圳滨海大道创投大厦证券营业部,3,-0.736670933333,33.333333333333,3,-1.511548423333,33.333333333333,3,-3.62529498,0.0,3,-1.480532936667,33.333333333333,3,-14.170506273333,0.0
711,中国中金财富证券南京汉中路证券营业部,3,-2.053273313333,33.333333333333,3,-2.275236106667,33.333333333333,3,-5.602435906667,33.333333333333,3,-5.758196223333,0.0,3,-5.563167173333,33.333333333333
712,华安证券北京东三环中路证券营业部,3,-1.216333933333,33.333333333333,3,-1.661388993333,66.666666666667,3,-0.31027859,33.333333333333,2,-3.979341875,50.0,2,-5.28179918,50.0
