序号,营业部名称,上榜后1天-买入次数,上榜后1天-平均涨幅,上榜后1天-上涨概率,上榜后2天-买入次数,上榜后2天-平均涨幅,上榜后2天-上涨概率,上榜后3天-买入次数,上榜后3天-平均涨幅,上榜后3天-上涨概率,上榜后5天-买入次数,上榜后5天-平均涨幅,上榜后5天-上涨概率,上榜后10天-买入次数,上榜后10天-平均涨幅,上榜后10天-上涨概率
710,东北证券上海北艾路证券营业部,1,3.7127703,100.0,1,3.75356997,100.0,1,10.48551612,100.0,1,11.09864383,100.0,1,5.90750043,100.0
711,中国中金财富证券广州天河路证券营业部,1,9.98741083,100.0,1,20.98195552,100.0,1,33.02559799,100.0,1,7.76332354,100.0,1,22.32480067,100.0
712,东北证券上海第二分公司,1,5.64373898,100.0,1,2.99823633,100.0,1,3.88007055,100.0,1,-5.29100529,0.0,1,7.05467372,100.0
713,广发证券肇庆信安三路敏捷广场证券营业部,1,0.0,0.0,1,5.0,100.0,1,7.5,100.0,0,0.0,0.0,0,0.0,0.0
714,中信建投证券重庆南坪西路证券营业部,1,-1.65662651,0.0,1,-1.5060241,0.0,1,-4.96987952,0.0,1,4.21686747,100.0,1,9.03614458,100.0
715,光大证券东莞石龙裕兴路证券营业部,1,9.375,100.0,1,9.375,100.0,1,15.625,100.0,1,9.375,100.0,0,0.0,0.0
716,广发证券广州天河北路证券营业部,1,-5.92459605,0.0,1,-8.43806104,0.0,1,-6.91202873,0.0,1,-6.82226212,0.0,1,-7.00179533,0.0
717,国泰海通证券常州延陵中路证券营业部,1,-2.63157895,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
718,国泰海通证券衡阳三江路证券营业部,1,-6.25,0.0,1,-6.25,0.0,1,-6.25,0.0,1,-6.25,0.0,0,0.0,0.0
719,国泰海通证券广州黄埔大道证券营业部,1,13.21656051,100.0,1,21.11464968,100.0,1,20.1910828,100.0,1,32.48407643,100.0,0,0.0,0.0
720,国泰海通证券北京中关村南大街证券营业部,1,2.26604462,100.0,1,8.28400047,100.0,1,6.64523464,100.0,1,-8.01740699,0.0,1,-17.83431999,0.0
721,中国中金财富证券北京北三环东路证券营业部,1,-5.0,0.0,1,5.0,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
722,中国中金财富证券北京宋庄路证券营业部,1,-10.04672897,0.0,1,-2.86214953,0.0,1,-5.72429907,0.0,1,-0.99299065,0.0,1,-4.55607477,0.0
723,国泰海通证券深圳宝安怀德国际大厦证券营业部,1,11.62255466,100.0,1,11.50747986,100.0,1,11.91024166,100.0,1,35.09781358,100.0,0,0.0,0.0
724,长江证券上海福州路证券营业部,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,-11.11111111,0.0,0,0.0,0.0
725,申万宏源证券重庆中山一路证券营业部,1,-3.52112676,0.0,1,-6.84104628,0.0,1,-8.65191147,0.0,1,-15.04024145,0.0,1,-6.18712274,0.0
726,申万宏源证券苏州龙西路证券营业部,1,-1.7292983,0.0,1,-4.62254739,0.0,1,-1.92883272,0.0,1,-11.34020619,0.0,0,0.0,0.0
727,申万宏源证券上海虹口区大连路证券营业部,1,9.94854202,100.0,1,8.06174957,100.0,1,5.83190395,100.0,1,6.3464837,100.0,0,0.0,0.0
728,申万宏源证券上海静安区洛川东路证券营业部,1,-10.0,0.0,1,-10.0,0.0,1,-13.33333333,0.0,1,-10.0,0.0,0,0.0,0.0
729,申万宏源证券上海徐汇区上中西路证券营业部,1,10.0,100.0,1,4.04907975,100.0,1,1.59509202,100.0,0,0.0,0.0,0,0.0,0.0
730,国泰海通证券西安唐延路证券营业部,1,2.04490778,100.0,1,5.13231756,100.0,1,-1.60384924,0.0,1,2.2052927,100.0,1,-6.65597434,0.0
731,国泰海通证券昆明人民中路证券营业部,1,4.18604651,100.0,1,0.46511628,100.0,1,-2.3255814,0.0,1,-11.03614023,0.0,1,-22.48582447,0.0
732,国信证券佛山南海大道证券营业部,1,-7.16723549,0.0,1,-6.48464164,0.0,1,-8.19112628,0.0,1,-6.48464164,0.0,1,-4.09556314,0.0
733,长城证券大连五惠路证券营业部,1,-7.53648443,0.0,1,1.50294054,100.0,1,-3.24548029,0.0,1,-2.35242866,0.0,1,-11.97996079,0.0
734,国金证券成都双楠路证券营业部,1,-7.87866586,0.0,1,-16.71699886,0.0,1,-14.77753171,0.0,1,-18.28736326,0.0,1,-8.05986175,0.0
735,金元证券深圳深南大道证券营业部,1,-5.09259259,0.0,1,-6.71296296,0.0,1,-3.47222222,0.0,1,-3.24074074,0.0,1,-12.73148148,0.0
736,申万宏源证券广州珠江西路证券营业部,1,-8.03059273,0.0,1,-10.7456979,0.0,1,-15.64053537,0.0,1,-13.95793499,0.0,1,-15.44933078,0.0
737,国泰海通证券重庆朝天门证券营业部,1,-5.48387097,0.0,1,-8.51612903,0.0,1,-11.12903226,0.0,1,-6.67741935,0.0,1,0.67741935,100.0
738,湘财证券上海江宁路证券营业部,1,9.94854202,100.0,1,8.06174957,100.0,1,5.83190395,100.0,1,6.3464837,100.0,0,0.0,0.0
739,湘财证券广州滨江东路证券营业部,1,-10.04672897,0.0,1,-2.86214953,0.0,1,-5.72429907,0.0,1,-0.99299065,0.0,1,-4.55607477,0.0
740,申万宏源证券嘉兴分公司,1,-0.73529412,0.0,1,1.57563025,100.0,1,3.57142857,100.0,1,1.10294118,100.0,1,-10.08403361,0.0
741,申万宏源证券北京安定路证券营业部,1,-1.89498618,0.0,1,-3.55309909,0.0,1,6.07974734,100.0,1,-0.51322542,0.0,1,-5.7639163,0.0
742,西部证券深圳中心路证券营业部,1,-4.99265786,0.0,1,-6.020558,0.0,1,-10.57268722,0.0,1,-23.64170338,0.0,0,0.0,0.0
743,国泰海通证券郑州黄河路证券营业部,1,-9.4633347,0.0,1,-17.24702991,0.0,1,-21.30274478,0.0,1,-12.82261368,0.0,1,-9.25850061,0.0
744,国泰海通证券福州华林路证券营业部,1,-16.36240703,0.0,1,-22.51521298,0.0,1,-22.04192022,0.0,1,-25.08451657,0.0,1,-28.66801893,0.0
745,国泰海通证券广州临江大道证券营业部,1,9.99563509,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
746,中国中金财富证券南京中央路证券营业部,1,2.5,100.0,1,2.5,100.0,1,2.5,100.0,1,0.0,0.0,0,0.0,0.0
747,华泰证券苏州新市路证券营业部,1,11.76470588,100.0,1,23.52941176,100.0,1,35.29411765,100.0,1,41.17647059,100.0,0,0.0,0.0
748,国元证券上海斜土路证券营业部,1,-2.0431328,0.0,1,0.56753689,100.0,1,-1.0215664,0.0,1,2.27014756,100.0,0,0.0,0.0
749,申万宏源西部证券西安二环南路证券营业部,1,2.7027027,100.0,1,1.35135135,100.0,1,-2.7027027,0.0,1,-2.7027027,0.0,0,0.0,0.0
750,大通证券大连民意街证券营业部,1,-2.28013029,0.0,1,-0.6514658,0.0,1,-0.3257329,0.0,1,-1.3029316,0.0,1,9.12052117,100.0
751,国泰海通证券宁波解放北路证券营业部,1,13.37667455,100.0,1,17.61229314,100.0,1,25.88652482,100.0,1,38.88888889,100.0,1,31.40267928,100.0
752,西部证券西安金花南路证券营业部,1,3.3151905,100.0,1,0.84116774,100.0,1,-4.15635824,0.0,1,-12.51855517,0.0,0,0.0,0.0
753,中信证券常州分公司,1,-10.94488189,0.0,1,5.94488189,100.0,1,5.0,100.0,1,-1.92913386,0.0,0,0.0,0.0
754,国元证券上海中山北路证券营业部,1,1.69361047,100.0,1,0.15396459,100.0,1,7.39030023,100.0,1,-2.46343341,0.0,1,-13.77983064,0.0
755,国元证券广州江南大道中路证券营业部,1,13.24854266,100.0,1,10.22787493,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
756,国元证券合肥宿州路证券营业部,1,1.63551402,100.0,1,5.0623053,100.0,1,5.37383178,100.0,1,10.20249221,100.0,0,0.0,0.0
757,申万宏源证券深圳市深圳湾一号证券营业部,1,3.73194222,100.0,1,6.17977528,100.0,1,7.38362761,100.0,1,0.64205457,100.0,1,-0.96308186,0.0
758,财通证券绍兴人民中路证券营业部,1,1.57595993,100.0,1,-6.84140234,0.0,1,7.06510851,100.0,1,18.15692821,100.0,1,31.60639767,100.0
759,东海证券常州劳动西路证券营业部,1,-11.11111111,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
760,兴业证券上海天钥桥路证券营业部,1,-10.04672897,0.0,1,-2.86214953,0.0,1,-5.72429907,0.0,1,-0.99299065,0.0,1,-4.55607477,0.0
761,华安证券黄山分公司,1,5.83554377,100.0,1,-2.3872679,0.0,1,-2.65251989,0.0,0,0.0,0.0,0,0.0,0.0
762,中信证券(山东)滨州黄河六路证券营业部,1,-3.36700337,0.0,1,-3.36700337,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
763,国海证券贵港中山路证券营业部,1,-7.06521739,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
764,中信证券(山东)青岛连云港路证券营业部,1,-3.94736842,0.0,1,-5.42763158,0.0,1,-9.21052632,0.0,1,-6.90789474,0.0,0,0.0,0.0
765,大通证券葫芦岛新华大街证券营业部,1,-1.2987013,0.0,1,-0.81168831,0.0,1,-4.22077922,0.0,1,-6.16883117,0.0,1,-4.38311688,0.0
766,长江证券上海徐汇区天钥桥路证券营业部,1,-0.83518931,0.0,1,-2.19005197,0.0,1,7.59094284,100.0,1,21.03285078,100.0,1,9.45155902,100.0
767,申万宏源证券上海黄浦区中山南一路证券营业部,1,-1.7383704,0.0,1,-4.78780227,0.0,1,-8.98319899,0.0,1,-9.80868214,0.0,1,-15.3831213,0.0
768,申万宏源证券上海金山区蒙山路证券营业部,1,-6.52122918,0.0,1,-10.15716631,0.0,1,-11.65845649,0.0,1,-12.7375088,0.0,1,-23.05887872,0.0
769,国泰海通证券上海虹口区新建路证券营业部,1,-7.10579743,0.0,1,-10.28648771,0.0,1,-13.87322355,0.0,1,-19.33228062,0.0,1,-18.4976314,0.0
770,上海证券临平路证券营业部,1,-3.21428571,0.0,1,-2.14285714,0.0,1,-0.35714286,0.0,1,1.42857143,100.0,1,-15.84821674,0.0
771,上海证券奉贤区南奉公路证券营业部,1,-0.83333333,0.0,1,-3.25,0.0,1,1.58333333,100.0,1,14.125,100.0,0,0.0,0.0
772,渤海证券上海黄浦区徐家汇路证券营业部,1,10.52631579,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
773,中信证券义乌城中中路证券营业部,1,4.44587629,100.0,1,-2.06185567,0.0,1,-3.15721649,0.0,1,-6.8943299,0.0,0,0.0,0.0
774,国联民生证券上海虹口区飞虹路证券营业部,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,-5.55555556,0.0,0,0.0,0.0
775,东吴证券苏州狮山路证券营业部,1,3.13757039,100.0,1,0.40225261,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
776,中国中金财富证券山东分公司,1,0.06451613,100.0,1,-5.58064516,0.0,1,9.03225806,100.0,1,-5.21290323,0.0,1,-16.63870968,0.0
777,中国中金财富证券哈尔滨紫园路证券营业部,1,-1.24481328,0.0,1,-0.62240664,0.0,1,-1.0373444,0.0,1,-3.1120332,0.0,0,0.0,0.0
778,东北证券重庆铜梁证券营业部,1,-10.02405774,0.0,1,-14.27425822,0.0,1,-13.4723336,0.0,1,-13.07137129,0.0,1,-9.38251804,0.0
779,华西证券成都南一环路证券营业部,1,3.84615385,100.0,1,-7.69230769,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
780,华西证券成都高升桥路证券营业部,1,2.20264317,100.0,1,2.64317181,100.0,1,4.11160059,100.0,1,-2.49632893,0.0,1,-6.90161527,0.0
781,华鑫证券西安解放路证券营业部,1,1.98170732,100.0,1,-3.04878049,0.0,1,-7.92682927,0.0,1,-14.63414634,0.0,1,-7.01219512,0.0
782,招商证券天津友谊北路证券营业部,1,0.86741016,100.0,1,-0.86741016,0.0,1,-1.48698885,0.0,0,0.0,0.0,0,0.0,0.0
783,金融街证券呼和浩特新城北街证券营业部,1,5.23560209,100.0,1,4.71204188,100.0,1,3.66492147,100.0,1,2.09424084,100.0,0,0.0,0.0
784,金融街证券东胜鄂尔多斯大街证券营业部,1,3.58649789,100.0,1,13.92405063,100.0,1,15.18987342,100.0,1,-0.63291139,0.0,1,-9.28270042,0.0
785,中信建投证券上海浦东新区福山路证券营业部,1,0.86741016,100.0,1,-0.86741016,0.0,1,-1.48698885,0.0,0,0.0,0.0,0,0.0,0.0
786,中信建设证劵宜昌云集路证券营业部,1,2.38095238,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
787,中信建投证券上饶中山西路证券营业部,1,-5.0,0.0,1,-7.5,0.0,1,-7.5,0.0,1,-7.5,0.0,1,-12.5,0.0
788,中信建投证券济南经四路证券营业部,1,-2.56410256,0.0,1,-5.12820513,0.0,1,-7.69230769,0.0,1,-7.69230769,0.0,0,0.0,0.0
789,东海证券深圳深南大道证券营业部,1,0.0,0.0,1,-3.7037037,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0
790,中原证券新乡分公司,1,-6.76094537,0.0,1,-9.64742348,0.0,1,-16.3308795,0.0,0,0.0,0.0,0,0.0,0.0
791,方正证券杭州文二路证券营业部,1,5.98290598,100.0,1,2.35042735,100.0,1,-2.56410256,0.0,1,-8.54700855,0.0,1,2.35042735,100.0
792,兴业证券龙岩人民西路证券营业部,1,2.5,100.0,1,12.5,100.0,1,13.125,100.0,1,15.0,100.0,0,0.0,0.0
793,广发证券北京朝阳门证券营业部,1,1.98170732,100.0,1,-3.04878049,0.0,1,-7.92682927,0.0,1,-14.63414634,0.0,1,-7.01219512,0.0
794,华林证券江门聚德街证券营业部,1,-9.4972067,0.0,1,-8.56610801,0.0,1,-5.2141527,0.0,0,0.0,0.0,0,0.0,0.0
795,英大证券深圳华侨城证券营业部,1,-4.98241501,0.0,1,-9.73036342,0.0,1,-14.24384525,0.0,1,-18.64009379,0.0,1,-37.04572098,0.0
796,平安证券天津分公司,1,7.26065539,100.0,1,4.94752624,100.0,1,11.37288499,100.0,1,12.6793746,100.0,1,12.93638895,100.0
797,平安证券乌鲁木齐人民路证券营业部,1,-3.44603381,0.0,1,-6.95708713,0.0,1,-11.44343303,0.0,1,-22.43172952,0.0,1,-22.10663199,0.0
798,国泰海通证券淄博通济街证券营业部,1,0.0,0.0,1,11.76470588,100.0,1,23.52941176,100.0,1,47.05882353,100.0,1,11.76470588,100.0
799,国泰海通证券广州琶洲证券营业部,1,4.89913545,100.0,1,0.57636888,100.0,1,-6.34005764,0.0,1,13.54466859,100.0,1,-15.27377522,0.0
800,国泰海通证券绍兴劳动路证券营业部,1,2.14067278,100.0,1,2.44648318,100.0,1,0.0,0.0,1,0.91743119,100.0,1,-3.66972477,0.0
801,国泰海通证券海口国兴大道证券营业部,1,4.81927711,100.0,1,15.26104418,100.0,1,8.43373494,100.0,1,14.0562249,100.0,0,0.0,0.0
802,国泰海通证券福州五一北路证券营业部,1,-3.2,0.0,1,-6.26666667,0.0,1,3.06666667,100.0,1,8.13333333,100.0,1,24.0,100.0
803,国泰海通证券成都人民西路证券营业部,1,-2.28013029,0.0,1,-0.6514658,0.0,1,-0.3257329,0.0,1,-1.3029316,0.0,1,9.12052117,100.0
804,国泰海通证券石家庄师范街证券营业部,1,-9.97255261,0.0,1,-5.30649588,0.0,1,-10.33851784,0.0,1,-2.01280878,0.0,1,-20.03659652,0.0
805,国泰海通证券扬州汶河南路证券营业部,1,-8.29326923,0.0,1,-13.94230769,0.0,1,-11.95913462,0.0,1,-16.22596154,0.0,0,0.0,0.0
806,国泰海通证券深圳分公司华富路证券营业部,1,-1.04760154,0.0,1,2.5179195,100.0,1,8.47270722,100.0,1,21.30123139,100.0,1,43.90736997,100.0
807,中信证券嘉兴分公司,1,-2.43128964,0.0,1,7.29386892,100.0,1,3.17124736,100.0,1,3.06553911,100.0,1,-2.43128964,0.0
808,华泰证券连云港通灌南路证券营业部,1,-5.4887218,0.0,1,-4.13533835,0.0,1,-8.83458647,0.0,1,-7.14285714,0.0,0,0.0,0.0
809,中国中金财富证券合肥黄山路证券营业部,1,-2.77777778,0.0,1,-8.33333333,0.0,1,-5.55555556,0.0,0,0.0,0.0,0,0.0,0.0
810,华鑫证券航空基地证券营业部,1,9.9690881,100.0,1,20.94281298,100.0,1,33.07573416,100.0,1,60.97372488,100.0,0,0.0,0.0
811,中国中金财富证券扬州文昌西路证券营业部,1,-8.59728507,0.0,1,-13.07692308,0.0,1,-7.14932127,0.0,1,-0.67873303,0.0,1,-4.9321267,0.0
812,华鑫证券西安科技路证券营业部,1,-2.734375,0.0,1,-4.6875,0.0,1,4.81770833,100.0,1,14.71354167,100.0,1,7.68229167,100.0
813,招商证券成都人民南路证券营业部,1,-4.61538462,0.0,1,-9.23076923,0.0,1,-6.15384615,0.0,1,3.07692308,100.0,0,0.0,0.0
814,金融街证券上海虹口区飞虹路证券营业部,1,0.0,0.0,1,6.66666667,100.0,1,0.0,0.0,1,-13.33333333,0.0,0,0.0,0.0
815,中国银河证券厦门湖滨中路证券营业部,1,-3.07486631,0.0,1,-4.84625668,0.0,1,2.49554367,100.0,0,0.0,0.0,0,0.0,0.0
816,中国银河证券嘉兴环城南路证券营业部,1,1.98119543,100.0,1,6.21222297,100.0,1,11.24916051,100.0,1,24.00940228,100.0,1,8.3948959,100.0
817,中国银河证券北京金融街证券营业部,1,1.67682927,100.0,1,-6.40243902,0.0,1,-7.77439024,0.0,1,-1.52439024,0.0,1,-7.77439024,0.0
818,中国银河证券成都益州大道证券营业部,1,-10.0,0.0,1,-8.63636364,0.0,1,-15.22727273,0.0,1,-6.36363636,0.0,0,0.0,0.0
819,中国银河证券合肥徽州大道证券营业部,1,10.00685401,100.0,1,3.90678547,100.0,1,-0.27416038,0.0,1,-6.10006854,0.0,0,0.0,0.0
820,中国银河证券福州证券营业部,1,-3.78486056,0.0,1,-5.17928287,0.0,1,-11.75298805,0.0,1,-14.74103586,0.0,1,-19.52191235,0.0
821,中国银河证券烟台证券营业部,1,-1.27388535,0.0,1,-1.27388535,0.0,1,0.0,0.0,1,1.27388535,100.0,1,-2.5477707,0.0
822,中国银河证券深圳深南大道证券营业部,1,-7.6142132,0.0,1,-11.04060914,0.0,1,-11.04060914,0.0,1,-6.97969543,0.0,1,-10.02538071,0.0
823,中国银河证券南昌红谷滩新区证券营业部,1,-10.0,0.0,1,-12.94642857,0.0,1,-21.60714286,0.0,1,-30.08928571,0.0,1,-24.91071429,0.0
824,西南证券重庆第四分公司,1,-4.97481108,0.0,1,-9.697733,0.0,1,-14.23173804,0.0,1,-19.39546599,0.0,1,-34.44584383,0.0
825,中国中金财富证券广州分公司,1,2.73037543,100.0,1,4.09556314,100.0,1,6.48464164,100.0,1,7.84982935,100.0,0,0.0,0.0
826,信达证券沈阳北陵大街证券营业部,1,2.38095238,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
827,东方证券北京安立路证券营业部,1,-7.28291317,0.0,1,-6.72268908,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
828,东方证券上海长宁区长宁路证券营业部,1,-1.44927536,0.0,1,-8.2815735,0.0,1,-8.07453416,0.0,1,-9.73084886,0.0,1,-30.02070393,0.0
829,东方证券上海杨浦区安波路证券营业部,1,-8.33333333,0.0,1,-16.66666667,0.0,1,-20.83333333,0.0,0,0.0,0.0,0,0.0,0.0
830,方正证券杭州平澜路证券营业部,1,-19.3416547,0.0,1,-28.86336021,0.0,1,-32.80680437,0.0,1,-22.83221032,0.0,1,-16.32607975,0.0
831,金融街证券上海第二分公司,1,10.0,100.0,1,-0.31914894,0.0,1,-10.31914894,0.0,1,-14.68085106,0.0,0,0.0,0.0
832,广发证券广州海珠广场星寰国际证券营业部,1,2.5,100.0,1,12.5,100.0,1,13.125,100.0,1,15.0,100.0,0,0.0,0.0
833,华泰证券绍兴府山证券营业部,1,2.83018868,100.0,1,-1.88679245,0.0,1,-10.37735849,0.0,1,-16.03773585,0.0,1,-2.83018868,0.0
834,国泰海通证券汕头中山中路证券营业部,1,3.45247766,100.0,1,-0.528026,0.0,1,4.95532088,100.0,1,-0.528026,0.0,0,0.0,0.0
835,中国银河证券北京阜成路证券营业部,1,2.5,100.0,1,12.5,100.0,1,13.125,100.0,1,15.0,100.0,0,0.0,0.0
836,国泰海通证券宁波和济街证券营业部,1,-9.23076923,0.0,1,-9.23076923,0.0,1,-7.69230769,0.0,1,12.30769231,100.0,0,0.0,0.0
837,中信建投证券宁波分公司,1,-1.05527638,0.0,1,28.61809045,100.0,1,50.75376884,100.0,1,78.3919598,100.0,1,23.41708543,100.0
838,招商证券上海杨浦区翔殷路证券营业部,1,3.62318841,100.0,1,1.44927536,100.0,1,0.72463768,100.0,1,1.44927536,100.0,0,0.0,0.0
839,中信证券天津分公司,1,11.91159587,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
840,中信证券上海金山区龙展路证券营业部,1,0.18416206,100.0,1,-4.60405157,0.0,1,-9.39226519,0.0,1,-6.07734807,0.0,1,-13.07550645,0.0
841,中信证券陕西分公司,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,-5.55555556,0.0
842,中信证券四川分公司,1,6.97609001,100.0,1,6.16033755,100.0,1,20.22503516,100.0,0,0.0,0.0,0,0.0,0.0
843,方正证券天津五经路证券营业部,1,-9.98431783,0.0,1,-18.97543126,0.0,1,-14.89806587,0.0,1,-9.14793518,0.0,1,-10.29796132,0.0
844,中山证券中山分公司,1,0.0,0.0,1,-3.7037037,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0
845,中山证券上海徐汇分公司,1,-3.73514431,0.0,1,-3.56536503,0.0,1,-1.01867572,0.0,1,15.44991511,100.0,1,2.5466893,100.0
846,国信证券北京国贸证券营业部,1,0.0,0.0,1,-3.7037037,0.0,1,0.0,0.0,1,-3.7037037,0.0,0,0.0,0.0
847,国信证券天津友谊路证券营业部,1,1.85758514,100.0,1,-8.05572755,0.0,1,-5.26315789,0.0,1,7.27708978,100.0,1,13.02786378,100.0
848,华泰证券无锡和风路证券营业部,1,-2.37659963,0.0,1,-5.11882998,0.0,1,-3.01645338,0.0,0,0.0,0.0,0,0.0,0.0
849,华泰证券上海宝山区牡丹江路证券营业部,1,1.21676431,100.0,1,1.12663362,100.0,1,1.26182965,100.0,1,4.05588103,100.0,0,0.0,0.0
850,招商证券深圳文锦渡深润大厦证券营业部,1,2.7027027,100.0,1,1.35135135,100.0,1,-2.7027027,0.0,1,-2.7027027,0.0,0,0.0,0.0
851,招商证券北京北三环东路证券营业部,1,-4.79041916,0.0,1,-5.98802395,0.0,1,-3.59281437,0.0,1,5.98802395,100.0,0,0.0,0.0
852,招商证券东莞鸿福路证券营业部,1,0.67114094,100.0,1,-3.02013423,0.0,1,-9.89932886,0.0,1,-17.61744966,0.0,0,0.0,0.0
853,招商证券珠海人民西路证券营业部,1,-2.75498242,0.0,1,1.23094959,100.0,1,7.73739742,100.0,1,3.75146542,100.0,0,0.0,0.0
854,华龙证券上海普陀区中江路证券营业部,1,-7.11395819,0.0,1,0.13486177,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
855,国泰海通证券太原长治路证券营业部,1,-7.6142132,0.0,1,-11.04060914,0.0,1,-11.04060914,0.0,1,-6.97969543,0.0,1,-10.02538071,0.0
856,中信证券杭州凤起路证券营业部,1,2.67857143,100.0,1,-2.38095238,0.0,1,-8.33333333,0.0,1,2.67857143,100.0,0,0.0,0.0
857,中山证券深南分公司,1,4.18951524,100.0,1,10.24347445,100.0,1,-5.02303137,0.0,1,-10.83570959,0.0,0,0.0,0.0
858,招商证券扬州汶河北路证券营业部,1,-2.02290076,0.0,1,2.67175573,100.0,1,2.48091603,100.0,1,-7.02290076,0.0,0,0.0,0.0
859,万联证券上海分公司,1,0.89928058,100.0,1,2.51798561,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
860,中信证券华南广州中山八路证券营业部,1,-9.98948475,0.0,1,-0.98142306,0.0,1,1.75254118,100.0,1,-7.11531721,0.0,0,0.0,0.0
861,中国中金财富证券广州海珠广场证券营业部,1,-9.07190635,0.0,1,-7.16973244,0.0,1,0.08361204,100.0,1,-4.89130435,0.0,1,-10.11705686,0.0
862,东吴证券常熟阜湖路证券营业部,1,2.49134948,100.0,1,8.09688581,100.0,1,18.89273356,100.0,1,26.64359862,100.0,1,32.80276817,100.0
863,国联民生证券无锡县前东街证券营业部,1,-9.4972067,0.0,1,-8.56610801,0.0,1,-5.2141527,0.0,0,0.0,0.0,0,0.0,0.0
864,渤海证券天津中山路分公司,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,-11.11111111,0.0,0,0.0,0.0
865,开源证券西安纺织城正街证券营业部,1,-2.10114476,0.0,1,-5.97014925,0.0,1,-10.4767425,0.0,1,-13.89653673,0.0,0,0.0,0.0
866,浙商证券义乌江滨北路证券营业部,1,-9.33633296,0.0,1,-12.71091114,0.0,1,-13.04836895,0.0,0,0.0,0.0,0,0.0,0.0
867,浙商证券开化长兴路证券营业部,1,-2.63736264,0.0,1,-1.20879121,0.0,1,-3.18681319,0.0,1,-4.83516484,0.0,1,-9.01098901,0.0
868,浙商证券龙游荣昌大道证券营业部,1,0.0,0.0,1,-2.63157895,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
869,中航证券上海漕溪北路证券营业部,1,2.2125642,100.0,1,-0.6321612,0.0,1,-4.78071908,0.0,1,-9.71947847,0.0,1,-15.72500988,0.0
870,华安证券北京慧忠北里证券营业部,1,5.07162662,100.0,1,3.58133087,100.0,1,-3.07301294,0.0,1,-10.14325323,0.0,1,-25.75092421,0.0
871,东吴证券苏州工业园区苏州大道东证券营业部,1,0.30832477,100.0,1,-4.31654676,0.0,1,-4.00822199,0.0,1,-5.75539568,0.0,1,-0.30832477,0.0
872,中银国际证券上海虹口区东长治路证券营业部,1,-8.72913992,0.0,1,-11.93838254,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
873,中信建投证券佛山季华西路证券营业部,1,4.16666667,100.0,1,9.72222222,100.0,1,10.41666667,100.0,1,10.41666667,100.0,1,31.94444444,100.0
874,中信证券如皋福寿路证券营业部,1,5.89569161,100.0,1,1.81405896,100.0,1,-2.72108844,0.0,0,0.0,0.0,0,0.0,0.0
875,国投证券汕头峡山证券营业部,1,-6.34408602,0.0,1,-11.61290323,0.0,1,-12.25806452,0.0,1,-17.09677419,0.0,0,0.0,0.0
876,中国中金财富证券北京万寿路证券营业部,1,1.98170732,100.0,1,-3.04878049,0.0,1,-7.92682927,0.0,1,-14.63414634,0.0,1,-7.01219512,0.0
877,渤海证券北京西外大街证券营业部,1,6.66666667,100.0,1,6.66666667,100.0,1,6.66666667,100.0,1,6.66666667,100.0,1,0.0,0.0
878,中信证券北京三里河东路证券营业部,1,10.03717472,100.0,1,7.06319703,100.0,1,17.76951673,100.0,1,17.84386617,100.0,0,0.0,0.0
879,中信证券华南广州番禺清河东路证券营业部,1,-11.76470588,0.0,1,-11.76470588,0.0,1,-11.76470588,0.0,1,-11.76470588,0.0,1,-23.52941176,0.0
880,招商证券上海肇嘉浜路证券营业部,1,10.81081081,100.0,1,21.62162162,100.0,1,10.81081081,100.0,1,2.7027027,100.0,0,0.0,0.0
881,华鑫证券上海金山证券营业部,1,-8.59728507,0.0,1,-13.07692308,0.0,1,-7.14932127,0.0,1,-0.67873303,0.0,1,-4.9321267,0.0
