序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
69,688668,鼎通科技,2026-07-17,3家机构卖出，成功率42.96%,243.46,-19.9987,82663295.39,634786610.62,552123315.23,1186909925.85,2242004900,3.687025634511,52.939666895911,6.1478,33906821736.76,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,,,,
70,688808,联讯仪器,2026-07-17,卖一主卖，成功率42.13%,1586.42,-19.999,-328631728.2,1300723784.64,1629355512.84,2930079297.48,3964514100,-8.289331804874,73.907652326927,11.6992,30611788764.48,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,,,,
71,920072,科莱瑞迪,2026-07-17,1家机构卖出，成功率38.50%,26.44,-13.5383,18748953.33,35907852.66,17158899.33,53066751.99,126861300,14.779096012732,41.830528293499,31.2943,382454600.0,当日换手率达到20%的前5只股票,,,,
72,920088,科力股份,2026-07-17,西藏自治区资金买入，成功率16.09%,44.51,6.4833,-11670362.6,29250553.14,40920915.74,70171468.88,339305100,-3.43948929739,20.680935500233,23.7839,1449522897.3,当日换手率达到20%的前5只股票,,,,
73,920117,龙鑫智能,2026-07-17,1家机构卖出，成功率30.21%,27.48,-22.2411,-9372456.55,27579318.91,36951775.46,64531094.37,346945600,-2.701419631781,18.599773096993,57.6238,555480802.44,当日收盘价跌幅达到-20%的前5只股票,,,,
74,920117,龙鑫智能,2026-07-17,1家机构卖出，成功率30.21%,27.48,-22.2411,-9372456.55,27579318.91,36951775.46,64531094.37,346945600,-2.701419631781,18.599773096993,57.6238,555480802.44,当日换手率达到20%的前5只股票,,,,
75,920305,云创退,2026-07-17,广东资金买入，成功率76.67%,2.02,29.4872,-596837.83,5838188.55,6435026.38,12273214.93,33161600,-1.799785987407,37.010321968783,20.8082,163823767.5,退市整理期,,,,
76,920305,云创退,2026-07-17,广东资金买入，成功率76.67%,2.02,29.4872,-596837.83,5838188.55,6435026.38,12273214.93,33161600,-1.799785987407,37.010321968783,20.8082,163823767.5,当日收盘价涨幅达到20%的前5只股票,,,,
77,920305,云创退,2026-07-17,广东资金买入，成功率76.67%,2.02,29.4872,-596837.83,5838188.55,6435026.38,12273214.93,33161600,-1.799785987407,37.010321968783,20.8082,163823767.5,当日换手率达到20%的前5只股票,,,,
78,920367,新赣江,2026-07-17,1家机构卖出，成功率27.26%,31.0,-11.9818,-6576998.87,27595875.57,34172874.44,61768750.01,351485900,-1.871198494733,17.573606796176,24.8997,1301769918.0,当日换手率达到20%的前5只股票,,,,
