序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
30,600127,金健米业,2026-08-28,买一主买，成功率45.29%,11.77,9.1837,-179529550.76,279386344.69,458915895.45,738302240.14,3291559267.0,-5.45424026114,22.430166989304,45.0663,7553788475.86,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
31,600162,香江控股,2026-08-28,买一主买，成功率44.64%,5.36,10.0616,125661877.22,381296822.79,255634945.57,636931768.36,2244697795.0,5.598164594802,28.374945160937,4.6946,17518828333.92,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
32,600162,香江控股,2026-08-28,买一主买，成功率45.36%,5.36,10.0616,42374621.68,145738615.8,103363994.12,249102609.92,811039172.0,5.224731818502,30.714004763262,4.6946,17518828333.92,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
33,600227,赤天化,2026-08-28,买一主买，成功率43.73%,4.58,10.0962,-24305669.39,173606240.6,197911909.99,371518150.59,1600591549.0,-1.51854290404,23.211302772535,28.8888,5851407097.74,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
34,600272,开开实业,2026-08-28,普通席位卖出，成功率39.76%,20.29,-6.4977,27035973.61,107993007.39,80957033.78,188950041.17,1168852558.0,2.313035414515,16.165429923284,35.5858,3282000000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
35,600378,昊华科技,2026-08-28,普通席位买入，成功率40.77%,53.31,10.0083,-319637352.63,540277791.0,859915143.63,1400192934.63,4412529319.0,-7.243857876562,31.7322069363,5.2059,57178459501.53,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
36,600540,新赛股份,2026-08-28,买一主买，成功率39.75%,5.05,10.0218,31911417.55,38774082.55,6862665.0,45636747.55,66767662.0,47.794720668817,68.351573475794,0.8887,2935953648.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
37,600610,中毅达,2026-08-28,普通席位买入，成功率37.85%,9.43,4.4297,16425455.58,72687538.44,56262082.86,128949621.3,1146127245.0,1.43312670139,11.2508992228,17.4761,6763292748.15,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
38,600613,神奇制药,2026-08-28,普通席位买入，成功率41.14%,12.4,6.8045,40768511.71,181763004.0,140994492.29,322757496.29,2412858364.0,1.689635509414,13.376562052111,41.3423,5969684264.25,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
39,600654,中安科,2026-08-28,普通席位买入，成功率50.29%,3.63,10.0,44341982.08,149466781.08,105124799.0,254591580.08,921473865.0,4.812071591417,27.628735849171,5.0312,8412277517.49,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
40,600691,潞化科技,2026-08-28,买一主买，成功率45.69%,2.94,10.1124,17917341.94,64917702.08,47000360.14,111918062.22,230246334.0,7.781814211209,48.607967074082,3.4054,6984222698.88,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
41,600721,百花医药,2026-08-28,普通席位卖出，成功率32.41%,15.44,-7.4341,-16340959.52,178146493.46,194487452.98,372633946.44,2908569073.0,-0.561821263648,12.811590066715,47.7746,5937415484.4,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
42,600815,厦工股份,2026-08-28,上海资金买入，成功率50.58%,4.46,10.1235,-8059532.34,208755997.4,216815529.74,425571527.14,776321123.0,-1.038169914642,54.819006533718,10.1103,7912461380.8,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
43,600984,建设机械,2026-08-28,卖一主卖，成功率36.88%,3.94,-8.5847,-41595770.73,120899998.52,162495769.25,283395767.77,2012901236.0,-2.066458601449,14.078970329074,9.9138,4952753064.5,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
44,600984,建设机械,2026-08-28,普通席位卖出，成功率36.91%,3.94,-8.5847,-19652962.8,30169896.0,49822858.8,79992754.8,502109590.0,-3.91407835887,15.931333795079,9.9138,4952753064.5,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
45,603086,先达股份,2026-08-28,买一主买，成功率40.34%,6.33,10.087,13785352.2,29041952.0,15256599.8,44298551.8,136762547.0,10.079771474277,32.390850252299,5.1783,2752367195.19,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
46,603261,立航科技,2026-08-28,普通席位卖出，成功率42.43%,57.0,-2.9457,15554586.0,62432159.0,46877573.0,109309732.0,371137269.0,4.191060100731,29.452642224406,8.0547,4417786254.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
47,603319,美湖股份,2026-08-28,普通席位卖出，成功率46.86%,26.51,-9.983,-75338940.6,126491554.0,201830494.6,328322048.6,978344520.0,-7.700655450086,33.558939809874,10.7005,8990857963.78,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
48,603395,红四方,2026-08-28,普通席位买入，成功率47.54%,31.0,5.6938,234640.130000003,65956423.5,65721783.37,131678206.87,899932528.0,0.026073080225,14.632008819888,45.6728,2015000000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
49,603396,金辰股份,2026-08-28,买一主买，成功率45.84%,31.9,10.0,26387539.4,176579574.25,150192034.85,326771609.1,1071480538.0,2.462717563611,30.497204336529,11.3632,4419026548.2,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
50,603725,天安新材,2026-08-28,普通席位卖出，成功率44.22%,10.8,-9.9249,-27544950.01,54263567.6,81808517.61,136072085.21,342195152.0,-8.049485753673,39.764469021466,10.2181,3292462944.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
51,603950,长源东谷,2026-08-28,普通席位卖出，成功率43.54%,59.85,-8.1069,-19155410.96,148405124.0,167560534.96,315965658.96,730473393.0,-2.622328361794,43.254916878266,3.6723,19383547680.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
52,603958,哈森股份,2026-08-28,普通席位卖出，成功率48.85%,21.76,-7.8747,15367123.75,70783109.0,55415985.25,126199094.25,748895563.0,2.051971531042,16.851360922004,15.5087,4773273600.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
53,688152,麒麟信安,2026-08-28,普通席位买入，成功率45.00%,38.04,20.0,38714936.19,63769071.67,25054135.48,88823207.15,266716600.0,14.515383065771,33.302466794343,7.1963,3876202811.04,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
54,688209,英集芯,2026-08-28,买一主买，成功率45.17%,29.54,19.9838,156692373.25,367638484.23,210946110.98,578584595.21,1688473100.0,9.280122570505,34.266734555025,13.9297,12813980807.46,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
55,920093,信胜科技,2026-08-28,1家机构买入，成功率29.43%,21.02,2.6367,16413639.54,40447607.31,24033967.77,64481575.08,190559400.0,8.613397995586,33.838044767144,35.2011,529704000.0,当日换手率达到20%的前5只股票,,,,
56,920117,龙鑫智能,2026-08-28,主力做T，成功率39.24%,29.15,-4.894,-12266812.44,16215584.05,28482396.49,44697980.54,140412100.0,-8.736292983297,31.833424996849,22.7542,589238187.45,当日换手率达到20%的前5只股票,,,,
57,920159,农大科技,2026-08-28,1家机构买入，成功率41.89%,34.0,9.1843,-4842349.04,16713617.21,21555966.25,38269583.46,134064200.0,-3.61196280588,28.545714262271,26.3229,520880000.0,当日换手率达到20%的前5只股票,,,,
58,920176,维琪科技,2026-08-28,1家机构卖出，成功率10.36%,57.0,-9.6386,-9248407.88,17387008.87,26635416.75,44022425.62,158245500.0,-5.84434178539,27.819069496447,32.6421,452979000.0,当日换手率达到20%的前5只股票,,,,
59,920469,富恒新材,2026-08-28,普通席位买入，成功率28.74%,6.99,23.9362,-13596726.05,13891400.98,27488127.03,41379528.01,110609000.0,-12.292603721216,37.410633863429,16.004,723102652.38,当日收盘价涨幅达到20%的前5只股票,,,,
60,920895,花溪科技,2026-08-28,江苏资金买入，成功率35.68%,21.12,29.9692,-2049449.36,29709787.38,31759236.74,61469024.12,193042200.0,-1.061658725398,31.842272891627,38.169,606923328.0,当日换手率达到20%的前5只股票,,,,
61,920895,花溪科技,2026-08-28,1家机构买入，成功率36.94%,21.12,29.9692,-4376638.4,44851134.61,49227773.01,94078907.62,300474100.0,-1.456577588551,31.310155391097,38.169,606923328.0,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),,,,
62,920895,花溪科技,2026-08-28,江苏资金买入，成功率35.68%,21.12,29.9692,-2049449.36,29709787.38,31759236.74,61469024.12,193042200.0,-1.061658725398,31.842272891627,38.169,606923328.0,当日收盘价涨幅达到20%的前5只股票,,,,
63,920895,花溪科技,2026-08-28,江苏资金买入，成功率35.68%,21.12,29.9692,-2049449.36,29709787.38,31759236.74,61469024.12,193042200.0,-1.061658725398,31.842272891627,38.169,606923328.0,当日价格振幅达到30%的前5只股票,,,,
